,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
6,Lg Rank,,7,20,18,18.0,25,18,30.0,15,16,18,8,12,16,2022,9,7,30,3,1,21.0,25,29,8.0
7,Year/Year,,0.0%,-4.2%,-3.0%,-0.006,-9.3%,-12.2%,0.026,-0.1%,-5.2%,-4.0%,-3.3%,-9.5%,-5.5%,2022,-10.5%,-13.2%,-19.2%,-7.8%,-5.6%,-0.009,-2.8%,-1.4%,-0.007
0,Team,82.0,19755,3456,7127,0.485,1442,1838,0.785,774,2804,3578,2083,1539,9279,2023,561,424,1158,925,2601,0.356,2531,4526,0.559
1,Team/G,,240.9,42.1,86.9,0.485,17.6,22.4,0.785,9.4,34.2,43.6,25.4,18.8,113.2,2023,6.8,5.2,14.1,11.3,31.7,0.356,30.9,55.2,0.559
2,Lg Rank,,25,14,20,8.0,22,22,15.0,24,5,15,14,5,21,2023,23,9,16,21,23,18.0,10,13,9.0
3,Year/Year,,-0.4%,3.9%,1.0%,0.013,3.5%,3.4%,0.001,5.0%,0.2%,1.2%,1.5%,-0.4%,4.2%,2023,7.5%,4.4%,7.5%,7.6%,3.5%,0.013,2.6%,-0.4%,0.016
4,Opponent,82.0,19755,3481,7363,0.473,1432,1794,0.798,883,2645,3528,2035,1590,9378,2023,581,406,1008,984,2688,0.366,2497,4675,0.534
5,Opponent/G,,240.9,42.5,89.8,0.473,17.5,21.9,0.798,10.8,32.3,43.0,24.8,19.4,114.4,2023,7.1,5.0,12.3,12.0,32.8,0.366,30.5,57.0,0.534
6,Lg Rank,,25,20,21,13.0,7,5,28.0,21,8,12,7,24,17,2023,14,20,29,9,7,20.0,21,26,8.0
7,Year/Year,,-0.4%,2.9%,1.0%,0.008,-2.9%,-1.9%,-0.009,5.1%,-5.1%,-2.7%,4.8%,-2.7%,2.1%,2023,-2.8%,18.0%,3.7%,4.6%,3.1%,0.005,2.2%,-0.1%,0.012
