,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
3,Year/Year,,0.1%,-1.9%,-2.0%,0.0,-5.8%,-3.8%,-0.016,22.4%,1.9%,5.7%,-2.0%,-0.9%,-2.4%,2022,7.5%,-4.5%,-0.7%,-1.5%,1.7%,-0.012,-2.1%,-4.8%,0.016
4,Opponent,82.0,19730,3111,7098,0.438,1426,1880,0.759,792,2705,3497,1875,1474,8648,2022,649,317,1189,1000,2948,0.339,2111,4150,0.509
5,Opponent/G,,240.6,37.9,86.6,0.438,17.4,22.9,0.759,9.7,33.0,42.6,22.9,18.0,105.5,2022,7.9,3.9,14.5,12.2,36.0,0.339,25.7,50.6,0.509
6,Lg Rank,,24,2,9,2.0,19,24,5.0,6,8,5,2,29,3,2022,20,2,8,15,20,3.0,2,8,2.0
7,Year/Year,,0.1%,-5.7%,-2.7%,-0.014,-12.2%,-10.0%,-0.019,-9.6%,-9.9%,-9.8%,-3.8%,-7.9%,-6.4%,2022,0.5%,-10.8%,-3.6%,-1.5%,4.3%,-0.02,-7.6%,-7.2%,-0.002
0,Team,82.0,19830,3538,7393,0.479,1314,1655,0.794,864,2793,3657,2446,1757,9753,2023,588,323,1336,1363,3540,0.385,2175,3853,0.564
1,Team/G,,241.8,43.1,90.2,0.479,16.0,20.2,0.794,10.5,34.1,44.6,29.8,21.4,118.9,2023,7.2,3.9,16.3,16.6,43.2,0.385,26.5,47.0,0.564
2,Lg Rank,,12,5,8,12.0,29,30,9.0,14,7,8,1,28,2,2023,14,25,30,1,1,2.0,28,28,6.0
3,Year/Year,,0.5%,6.5%,4.3%,0.01,2.7%,-0.6%,0.025,8.0%,-4.7%,-2.0%,10.0%,2.0%,7.2%,2023,-18.2%,-13.2%,9.4%,15.9%,9.6%,0.021,1.3%,-0.1%,0.008
4,Opponent,82.0,19830,3478,7423,0.469,1589,2067,0.769,880,2673,3553,2110,1510,9605,2023,646,326,1172,1060,2915,0.364,2418,4508,0.536
5,Opponent/G,,241.8,42.4,90.5,0.469,19.4,25.2,0.769,10.7,32.6,43.3,25.7,18.4,117.1,2023,7.9,4.0,14.3,12.9,35.5,0.364,29.5,55.0,0.536
6,Lg Rank,,12,18,26,9.0,24,25,4.0,20,11,15,17,30,21,2023,25,6,13,24,21,18.0,14,18,9.0
7,Year/Year,,0.5%,11.8%,4.6%,0.03,11.4%,9.9%,0.01,11.1%,-1.2%,1.6%,12.5%,2.4%,11.1%,2023,-0.5%,2.8%,-1.4%,6.0%,-1.1%,0.024,14.5%,8.6%,0.028
