,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
7,Year/Year,,-0.9%,8.3%,4.5%,0.017,-7.3%,-6.9%,-0.003,17.3%,0.3%,3.9%,1.8%,-4.0%,4.7%,2021,-2.2%,10.5%,-9.7%,-0.1%,-6.3%,0.023,12.1%,12.0%,0.001
0,Team,82.0,19805,3321,7223,0.46,1466,1908,0.768,784,2737,3521,1943,1552,9045,2022,588,369,1156,937,2722,0.344,2384,4501,0.53
1,Team/G,,241.5,40.5,88.1,0.46,17.9,23.3,0.768,9.6,33.4,42.9,23.7,18.9,110.3,2022,7.2,4.5,14.1,11.4,33.2,0.344,29.1,54.9,0.53
2,Lg Rank,,8,18,15,20.0,7,5,18.0,22,23,26,22,11,16,2022,20,19,19,25,21,24.0,10,9,19.0
3,Year/Year,,0.5%,-4.9%,-0.6%,-0.021,9.0%,5.7%,0.023,2.1%,4.2%,3.7%,-7.1%,-2.7%,-3.0%,2022,-4.9%,-9.5%,5.4%,-5.9%,-0.4%,-0.02,-4.5%,-0.8%,-0.021
4,Opponent,82.0,19805,3561,7429,0.479,1306,1682,0.776,866,2891,3757,2077,1665,9493,2022,668,395,1106,1065,2864,0.372,2496,4565,0.547
5,Opponent/G,,241.5,43.4,90.6,0.479,15.9,20.5,0.776,10.6,35.3,45.8,25.3,20.3,115.8,2022,8.1,4.8,13.5,13.0,34.9,0.372,30.4,55.7,0.547
6,Lg Rank,,8,29,27,28.0,8,7,17.0,22,24,22,21,7,29,2022,25,18,16,24,16,29.0,28,26,25.0
7,Year/Year,,0.5%,-0.4%,1.3%,-0.008,-10.6%,-9.4%,-0.01,-0.9%,2.0%,1.3%,0.0%,8.5%,-1.4%,2022,7.6%,3.2%,-1.7%,4.7%,7.1%,-0.008,-2.4%,-2.0%,-0.003
0,Team,82.0,19830,3573,7232,0.494,1624,2055,0.79,782,2699,3481,2237,1616,9898,2023,574,275,1106,1128,3060,0.369,2445,4172,0.586
1,Team/G,,241.8,43.6,88.2,0.494,19.8,25.1,0.79,9.5,32.9,42.5,27.3,19.7,120.7,2023,7.0,3.4,13.5,13.8,37.3,0.369,29.8,50.9,0.586
2,Lg Rank,,12,4,16,2.0,3,7,12.0,23,15,20,3,11,1,2023,20,29,9,5,6,9.0,16,24,1.0
3,Year/Year,,0.1%,7.6%,0.1%,0.034,10.8%,7.7%,0.022,-0.3%,-1.4%,-1.1%,15.1%,4.1%,9.4%,2023,-2.4%,-25.5%,-4.3%,20.4%,12.4%,0.024,2.6%,-7.3%,0.056
4,Opponent,82.0,19830,3589,7288,0.492,1481,1882,0.787,795,2665,3460,2187,1711,9681,2023,598,341,1165,1022,2740,0.373,2567,4548,0.564
5,Opponent/G,,241.8,43.8,88.9,0.492,18.1,23.0,0.787,9.7,32.5,42.2,26.7,20.9,118.1,2023,7.3,4.2,14.2,12.5,33.4,0.373,31.3,55.5,0.564
6,Lg Rank,,12,27,19,29.0,10,10,23.0,7,9,9,28,4,25,2023,16,9,15,18,15,26.0,27,19,23.0
7,Year/Year,,0.1%,0.8%,-1.9%,0.013,13.4%,11.9%,0.01,-8.2%,-7.8%,-7.9%,5.3%,2.8%,2.0%,2023,-10.5%,-13.7%,5.3%,-4.0%,-4.3%,0.001,2.8%,-0.4%,0.018
