,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
2,Lg Rank,,2,13,18,15.0,14,24,2.0,11,4,5,14,5,12,2022,19,2,13,8,9,14.0,18,23,6.0
3,Year/Year,,0.6%,-1.7%,-1.7%,-0.0,5.7%,0.5%,0.04,-0.9%,5.7%,4.1%,5.8%,-9.2%,-0.8%,2022,-6.7%,9.6%,-3.0%,-2.7%,2.1%,-0.018,-1.3%,-4.3%,0.017
4,Opponent,82.0,19905,3137,7221,0.434,1324,1692,0.783,858,2727,3585,1773,1592,8567,2022,618,376,1133,969,2860,0.339,2168,4361,0.497
5,Opponent/G,,242.7,38.3,88.1,0.434,16.1,20.6,0.783,10.5,33.3,43.7,21.6,19.4,104.5,2022,7.5,4.6,13.8,11.8,34.9,0.339,26.4,53.2,0.497
6,Lg Rank,,2,3,15,1.0,10,9,23.0,19,10,12,1,20,1,2022,17,11,13,9,14,1.0,4,12,1.0
7,Year/Year,,0.6%,-4.2%,2.4%,-0.03,-12.5%,-12.2%,-0.003,11.3%,0.5%,2.9%,-10.1%,0.6%,-6.0%,2022,2.2%,-1.2%,-2.0%,-8.0%,1.5%,-0.035,-2.4%,3.0%,-0.027
0,Team,82.0,19980,3460,7278,0.475,1436,1769,0.812,796,2921,3717,2186,1542,9671,2023,521,430,1095,1315,3492,0.377,2145,3786,0.567
1,Team/G,,243.7,42.2,88.8,0.475,17.5,21.6,0.812,9.7,35.6,45.3,26.7,18.8,117.9,2023,6.4,5.2,13.4,16.0,42.6,0.377,26.2,46.2,0.567
2,Lg Rank,,1,13,15,14.0,24,28,4.0,20,3,7,7,7,4,2023,27,6,7,2,2,6.0,29,29,5.0
3,Year/Year,,0.4%,3.6%,1.5%,0.009,2.8%,3.3%,-0.004,-7.8%,0.2%,-1.6%,7.4%,1.4%,5.5%,2023,-11.8%,-10.0%,-2.1%,21.2%,14.7%,0.02,-4.9%,-8.2%,0.019
4,Opponent,82.0,19980,3425,7394,0.463,1332,1733,0.769,799,2810,3609,1895,1568,9136,2023,544,318,1040,954,2763,0.345,2471,4631,0.534
5,Opponent/G,,243.7,41.8,90.2,0.463,16.2,21.1,0.769,9.7,34.3,44.0,23.1,19.1,111.4,2023,6.6,3.9,12.7,11.6,33.7,0.345,30.1,56.5,0.534
6,Lg Rank,,1,13,24,5.0,2,4,3.0,8,26,18,2,25,5,2023,5,4,26,6,17,4.0,17,24,7.0
7,Year/Year,,0.4%,9.2%,2.4%,0.029,0.6%,2.4%,-0.014,-6.9%,3.0%,0.7%,6.9%,-1.5%,6.6%,2023,-12.0%,-15.4%,-8.2%,-1.5%,-3.4%,0.006,14.0%,6.2%,0.036
