,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
3,Year/Year,,-0.6%,1.7%,1.2%,0.002,-8.0%,-8.0%,-0.0,-4.9%,-3.2%,-3.6%,2.0%,-3.2%,0.2%,2022,2.5%,-10.7%,-10.4%,3.6%,3.1%,0.002,0.8%,0.1%,0.004
4,Opponent,82.0,19705,3435,7294,0.471,1294,1634,0.792,838,2758,3596,2085,1668,9215,2022,576,367,1046,1051,2888,0.364,2384,4406,0.541
5,Opponent/G,,240.3,41.9,89.0,0.471,15.8,19.9,0.792,10.2,33.6,43.9,25.4,20.3,112.4,2022,7.0,4.5,12.8,12.8,35.2,0.364,29.1,53.7,0.541
6,Lg Rank,,30,24,19,23.0,6,5,27.0,13,11,13,23,6,21,2022,5,10,27,21,17,25.0,21,17,21.0
7,Year/Year,,-0.6%,1.5%,-0.2%,0.008,-6.8%,-5.5%,-0.011,2.3%,3.0%,2.8%,4.4%,3.0%,0.9%,2022,-9.2%,-11.2%,3.7%,7.6%,3.1%,0.015,-0.9%,-2.3%,0.007
0,Team,82.0,19855,3658,7574,0.483,1513,1850,0.818,920,2719,3639,2049,1541,9711,2023,580,401,1060,882,2505,0.352,2776,5069,0.548
1,Team/G,,242.1,44.6,92.4,0.483,18.5,22.6,0.818,11.2,33.2,44.4,25.0,18.8,118.4,2023,7.1,4.9,12.9,10.8,30.5,0.352,33.9,61.8,0.548
2,Lg Rank,,8,1,3,9.0,16,20,3.0,9,12,10,18,6,3,2023,18,12,3,26,28,21.0,1,1,17.0
3,Year/Year,,0.8%,7.6%,4.6%,0.013,1.9%,1.1%,0.006,11.8%,-2.3%,0.9%,1.6%,0.5%,3.9%,2023,-1.2%,15.2%,9.1%,-16.5%,-11.2%,-0.022,18.4%,14.7%,0.017
4,Opponent,82.0,19855,3592,7398,0.486,1524,1899,0.803,866,2751,3617,2131,1612,9687,2023,616,414,1162,979,2748,0.356,2613,4650,0.562
5,Opponent/G,,242.1,43.8,90.2,0.486,18.6,23.2,0.803,10.6,33.5,44.1,26.0,19.7,118.1,2023,7.5,5.0,14.2,11.9,33.5,0.356,31.9,56.7,0.562
6,Lg Rank,,8,28,25,25.0,18,13,30.0,17,21,19,22,19,26,2023,18,21,16,8,16,10.0,29,25,21.0
7,Year/Year,,0.8%,4.6%,1.4%,0.015,17.8%,16.2%,0.011,3.3%,-0.3%,0.6%,2.2%,-3.4%,5.1%,2023,6.9%,12.8%,11.1%,-6.9%,-4.8%,-0.008,9.6%,5.5%,0.021
