,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
3,Year/Year,,-0.4%,-1.3%,3.6%,-0.021,-2.9%,-5.8%,0.023,13.9%,-3.2%,0.7%,-3.1%,6.9%,-1.7%,2022,4.2%,-7.0%,-5.0%,-2.4%,5.1%,-0.025,-0.8%,2.6%,-0.017
4,Opponent,82.0,19780,3333,7051,0.473,1597,2056,0.777,847,2946,3793,2061,1625,9229,2022,606,427,1197,966,2668,0.362,2367,4383,0.54
5,Opponent/G,,241.2,40.6,86.0,0.473,19.5,25.1,0.777,10.3,35.9,46.3,25.1,19.8,112.5,2022,7.4,5.2,14.6,11.8,32.5,0.362,28.9,53.5,0.54
6,Lg Rank,,13,14,7,25.0,29,29,19.0,16,28,24,19,14,22,2022,12,26,7,8,5,22.0,20,15,20.0
7,Year/Year,,-0.4%,-1.8%,-1.1%,-0.003,14.8%,12.3%,0.017,3.7%,4.5%,4.3%,1.4%,-2.9%,1.3%,2022,-7.9%,-10.5%,4.7%,3.8%,3.7%,0.001,-3.9%,-3.8%,-0.001
0,Team,82.0,19805,3244,7140,0.454,1623,2106,0.771,916,2564,3480,1884,1813,9045,2023,574,308,1237,934,2659,0.351,2310,4481,0.516
1,Team/G,,241.5,39.6,87.1,0.454,19.8,25.7,0.771,11.2,31.3,42.4,23.0,22.1,110.3,2023,7.0,3.8,15.1,11.4,32.4,0.351,28.2,54.6,0.516
2,Lg Rank,,18,29,19,30.0,4,2,21.0,10,26,21,27,30,29,2023,20,27,25,20,19,22.0,24,15,30.0
3,Year/Year,,0.1%,3.7%,-1.7%,0.024,14.9%,16.6%,-0.012,1.8%,-2.3%,-1.3%,-2.1%,0.8%,5.2%,2023,-8.9%,-21.6%,6.4%,1.0%,-6.3%,0.025,4.8%,1.2%,0.018
4,Opponent,82.0,19805,3533,7222,0.489,1669,2149,0.777,901,2767,3668,2112,1718,9719,2023,631,453,1108,984,2732,0.36,2549,4490,0.568
5,Opponent/G,,241.5,43.1,88.1,0.489,20.4,26.2,0.777,11.0,33.7,44.7,25.8,21.0,118.5,2023,7.7,5.5,13.5,12.0,33.3,0.36,31.1,54.8,0.568
6,Lg Rank,,18,24,12,26.0,29,30,12.0,23,24,23,18,3,27,2023,20,27,19,9,11,16.0,26,16,28.0
7,Year/Year,,0.1%,6.0%,2.4%,0.017,4.5%,4.5%,-0.0,6.4%,-6.1%,-3.3%,2.5%,5.7%,5.3%,2023,4.1%,6.1%,-7.4%,1.9%,2.4%,-0.002,7.7%,2.4%,0.028
